"Student_ID","Age","Gender","Academic_Level","Country","Avg_Daily_Usage_Hours","Most_Used_Platform","Sleep_Hours_Per_Night","Mental_Health_Score","Relationship_Status","Conflicts_Over_Social_Media","Addicted_Score","Social_Media_Burnout"
5740,23,"Male","Graduate","Switzerland",4.5,"Facebook",9.5,7,"Single",3,7,"Low"
1033,24,"Female","Graduate","USA",4,"Instagram",7,8,"Single",2,8,"Low"
6869,20,"Male","Undergraduate","Italy",4.4,"Facebook",6.3,7,"Single",3,7,"Moderate"
6986,18,"Female","High School","Ireland",4.4,"WeChat",5.5,6,"In Relationship",4,6,"Low"
4820,22,"Male","Graduate","Switzerland",5.1,"Instagram",8.3,4,"Single",2,7,"Moderate"
6102,22,"Male","Graduate","Maldives",3.8,"TikTok",8,5,"Single",3,7,"Low"
5886,22,"Male","Graduate","Denmark",3.6,"Snapchat",6.3,7,"In Relationship",3,5,"Low"
5869,20,"Female","Undergraduate","Finland",5.8,"Instagram",6.6,7,"Single",2,7,"Moderate"
1032,20,"Female","Undergraduate","Pakistan",4.9,"Instagram",7.5,5,"Single",2,8,"Moderate"
6184,20,"Female","Undergraduate","France",4.3,"Instagram",6.5,5,"Single",2,7,"Moderate"
6962,20,"Female","Undergraduate","Lebanon",4.5,"Instagram",7.2,5,"Single",2,7,"Moderate"
9227,20,"Female","Undergraduate","Ireland",4.9,"Instagram",6.6,5,"In Relationship",3,5,"High"
3092,22,"Male","Graduate","Bangladesh",7,"Instagram",5.2,7,"Single",4,5,"High"
8883,20,"Female","Undergraduate","Japan",4.9,"Facebook",4.5,7,"Single",3,8,"High"
5883,23,"Male","Graduate","UK",4.3,"Instagram",6.3,7,"Single",2,5,"Low"
1443,20,"Female","Undergraduate","Switzerland",6,"Instagram",4.9,6,"Single",2,3,"High"
1494,20,"Female","Undergraduate","Paraguay",6.7,"Facebook",5.3,6,"Single",2,7,"High"
3749,21,"Male","Graduate","Spain",6.8,"TikTok",6.5,8,"Single",3,9,"Moderate"
2338,21,"Male","Undergraduate","Turkey",5.2,"Facebook",8.5,6,"Single",3,8,"Moderate"
6296,24,"Male","Graduate","Canada",4.2,"Instagram",5.1,6,"Single",3,8,"Moderate"
8792,20,"Female","Undergraduate","Maldives",3.1,"Instagram",6.6,5,"Single",4,8,"High"
5521,21,"Male","Graduate","Netherlands",5,"TikTok",9.2,7,"In Relationship",3,3,"Low"
1022,24,"Male","Graduate","Denmark",6.5,"Facebook",7.5,7,"Single",2,6,"Low"
2437,22,"Male","Graduate","Denmark",4.3,"Twitter",7.8,5,"Single",3,8,"Low"
621,20,"Female","Undergraduate","Poland",2.2,"YouTube",6.4,6,"In Relationship",3,9,"Moderate"
6619,21,"Male","Graduate","India",3.6,"Twitter",7.8,8,"Complicated",2,5,"Low"
5879,19,"Female","Undergraduate","Yemen",5.6,"Instagram",5.2,6,"Single",4,5,"High"
5653,21,"Male","Graduate","Japan",2.6,"Instagram",6.3,7,"In Relationship",3,8,"Low"
5912,20,"Female","Undergraduate","Switzerland",2.6,"Instagram",8.2,7,"Single",4,6,"Moderate"
2060,22,"Male","Graduate","France",2.7,"Instagram",6.7,8,"In Relationship",2,4,"Low"
5422,22,"Male","Graduate","Pakistan",5.7,"KakaoTalk",5.5,5,"In Relationship",5,8,"High"
3562,18,"Male","High School","Malta",6.3,"Instagram",8.6,6,"In Relationship",4,7,"Moderate"
1117,19,"Female","Undergraduate","Cyprus",4.8,"TikTok",5.3,6,"Single",3,9,"High"
8308,19,"Female","Undergraduate","Bangladesh",4.7,"Instagram",6.4,5,"Single",3,5,"High"
4603,20,"Male","Undergraduate","Australia",5.2,"Facebook",7.2,7,"Single",4,7,"Moderate"
3405,19,"Female","Undergraduate","Maldives",7.1,"Snapchat",3.8,8,"Single",2,7,"High"
2319,21,"Male","Graduate","Nepal",5.5,"Instagram",7.9,6,"In Relationship",2,8,"Low"
2730,22,"Male","Graduate","France",5.6,"TikTok",5.7,7,"Single",4,5,"Moderate"
3256,24,"Female","Graduate","South Korea",4.9,"KakaoTalk",6.4,6,"Single",3,8,"Low"
6058,19,"Male","Undergraduate","Denmark",4.5,"WhatsApp",5,6,"In Relationship",3,5,"High"
4358,21,"Male","Graduate","Bangladesh",4.6,"Instagram",5.8,8,"Single",2,8,"Moderate"
3547,22,"Male","Graduate","Russia",2.3,"Instagram",5.9,5,"In Relationship",4,7,"Moderate"
1810,24,"Male","Graduate","Brazil",4.6,"TikTok",6.8,6,"In Relationship",4,9,"Low"
4068,20,"Female","Undergraduate","Canada",4.5,"Facebook",6.7,4,"Single",0,8,"Moderate"
5525,23,"Female","Graduate","Switzerland",4.5,"TikTok",7.2,5,"Single",2,5,"Low"
2145,19,"Male","Undergraduate","USA",3.2,"LinkedIn",7,5,"Single",4,8,"Moderate"
7363,22,"Male","Graduate","Turkey",4.4,"TikTok",8,6,"In Relationship",3,8,"Low"
7592,20,"Female","Undergraduate","Brazil",3.1,"Instagram",6.1,5,"Single",3,8,"High"
1896,23,"Female","Graduate","Italy",5.8,"Twitter",5.2,7,"Single",2,7,"Moderate"
6735,23,"Female","Graduate","Ecuador",4.3,"LINE",6.6,7,"Single",3,5,"Low"
3735,22,"Male","Graduate","Poland",4.5,"TikTok",5.4,8,"Single",3,5,"Moderate"
2593,22,"Male","Graduate","Pakistan",5.5,"Instagram",7.6,5,"In Relationship",4,5,"Moderate"
7639,19,"Female","Undergraduate","Maldives",3.5,"TikTok",6.8,7,"Single",2,5,"Low"
3296,22,"Male","Graduate","Pakistan",3.4,"TikTok",9.2,6,"In Relationship",3,8,"Low"
2803,20,"Female","Undergraduate","Italy",6.5,"Instagram",6.2,5,"Complicated",3,5,"High"
8658,24,"Female","Graduate","Spain",3.6,"WhatsApp",7.2,6,"In Relationship",2,7,"Low"
4015,21,"Male","Graduate","USA",5,"KakaoTalk",7.5,5,"Single",4,6,"Low"
4319,21,"Male","Graduate","Taiwan",4.5,"Instagram",5.8,6,"Single",4,5,"Moderate"
6567,21,"Female","Graduate","Japan",3.9,"Facebook",7.2,4,"In Relationship",3,8,"Moderate"
7161,20,"Female","Undergraduate","Nepal",4.3,"Facebook",7.2,7,"Single",3,7,"Moderate"
6477,20,"Female","Undergraduate","Croatia",4.5,"Instagram",6.9,7,"In Relationship",3,5,"High"
9587,22,"Female","Graduate","Costa Rica",5.9,"TikTok",6.1,6,"In Relationship",2,9,"Moderate"
2915,20,"Female","Undergraduate","Luxembourg",4.3,"TikTok",5.9,5,"Complicated",3,8,"High"
7476,21,"Male","Graduate","UK",4.2,"Twitter",7.3,6,"Single",2,7,"Low"
458,21,"Male","Graduate","Brazil",5.5,"LinkedIn",7.8,8,"In Relationship",3,6,"Low"
6875,21,"Female","Undergraduate","Russia",4.1,"TikTok",5.5,6,"In Relationship",5,8,"High"
9756,19,"Female","Undergraduate","UK",3.8,"Facebook",7.4,5,"Single",3,7,"Moderate"
9486,23,"Female","Graduate","Bangladesh",4.8,"TikTok",7.3,6,"Single",3,3,"Low"
9288,21,"Female","Graduate","Poland",2.6,"Snapchat",6.8,6,"Complicated",1,8,"Low"
8265,21,"Male","Graduate","UK",2.8,"Instagram",5.9,7,"In Relationship",3,8,"Low"
236,19,"Male","Undergraduate","India",6.1,"Instagram",5.9,5,"Single",4,8,"High"
7747,21,"Male","Graduate","Ghana",4.1,"Instagram",7.5,7,"Single",3,6,"Low"
8243,21,"Female","Undergraduate","India",5.4,"Twitter",5.2,8,"In Relationship",3,5,"High"
5537,20,"Female","Undergraduate","Switzerland",4.5,"Facebook",8,8,"In Relationship",3,8,"Moderate"
4340,19,"Female","Undergraduate","USA",5.3,"WhatsApp",7.6,5,"In Relationship",3,6,"High"
405,19,"Female","Undergraduate","Canada",2.9,"WhatsApp",7.2,4,"In Relationship",3,3,"High"
2685,20,"Female","Undergraduate","Italy",5.4,"WhatsApp",8.9,7,"In Relationship",4,9,"High"
9787,21,"Male","Graduate","Canada",5,"Instagram",6.9,6,"Single",4,5,"Low"
1387,20,"Female","Undergraduate","South Korea",3.2,"VKontakte",5.5,6,"Single",3,7,"Moderate"
9312,20,"Female","Undergraduate","Switzerland",5.8,"TikTok",6,7,"Complicated",3,7,"High"
8140,20,"Female","Undergraduate","Switzerland",7.2,"TikTok",8.9,6,"Single",3,9,"High"
2122,20,"Female","Undergraduate","France",3.2,"Instagram",7.7,7,"Single",2,8,"Low"
6654,21,"Male","Undergraduate","Russia",5.1,"TikTok",7.4,8,"In Relationship",2,4,"Moderate"
5156,19,"Female","Undergraduate","Canada",4.5,"Instagram",5.1,8,"Single",2,9,"High"
7842,20,"Female","Undergraduate","Netherlands",4,"TikTok",8.7,6,"Single",3,5,"Moderate"
3045,23,"Female","Graduate","Switzerland",6.9,"WhatsApp",6.5,5,"Single",3,8,"High"
1721,19,"Female","Undergraduate","Brazil",4.7,"WhatsApp",7,5,"In Relationship",2,5,"Moderate"
9182,22,"Male","Graduate","Canada",5,"WhatsApp",7.6,8,"In Relationship",3,5,"Low"
5824,24,"Female","Graduate","Egypt",4.8,"Instagram",6.7,8,"Single",2,4,"Low"
2594,19,"Female","Undergraduate","Germany",6.9,"Twitter",7.1,7,"In Relationship",3,6,"High"
4077,22,"Female","Graduate","UK",6.2,"Instagram",7.1,6,"In Relationship",3,9,"Moderate"
2395,19,"Male","Undergraduate","Belgium",4.2,"TikTok",5.7,7,"In Relationship",2,7,"Moderate"
488,21,"Male","Graduate","Pakistan",6.2,"Instagram",7.3,6,"In Relationship",3,4,"Moderate"
2941,20,"Male","Undergraduate","Japan",3.8,"Instagram",8,5,"Single",5,5,"High"
6903,20,"Male","Undergraduate","Brazil",4.1,"Instagram",7,7,"Single",3,7,"Moderate"
9700,21,"Female","Undergraduate","Canada",4.5,"Instagram",5.3,8,"In Relationship",2,6,"High"
1341,21,"Female","Undergraduate","India",6.3,"Facebook",6.2,5,"Single",2,4,"High"
6470,22,"Male","Graduate","UAE",3.6,"KakaoTalk",7.5,7,"In Relationship",3,8,"Low"
5068,20,"Female","Undergraduate","India",7.5,"Instagram",7.9,5,"In Relationship",4,2,"High"
1510,20,"Male","Undergraduate","Canada",4.3,"WhatsApp",6.7,5,"Single",2,7,"Moderate"
6164,19,"Female","Undergraduate","Mexico",5.8,"LinkedIn",5.4,7,"Single",3,7,"High"
4661,22,"Male","Graduate","Switzerland",3.1,"Facebook",8,5,"Single",2,7,"Low"
5454,19,"Female","Undergraduate","Switzerland",4.7,"VKontakte",6,7,"Single",4,7,"High"
9907,19,"Female","Undergraduate","Maldives",4,"TikTok",7.5,6,"In Relationship",4,3,"High"
4130,20,"Male","Undergraduate","Kyrgyzstan",5.1,"Facebook",9.1,8,"Single",3,4,"Moderate"
806,20,"Female","Undergraduate","Canada",6.4,"KakaoTalk",6.2,8,"Single",3,8,"High"
1794,23,"Male","Graduate","UK",6.3,"Instagram",7.9,6,"Single",2,8,"Moderate"
3039,20,"Female","Undergraduate","Bangladesh",5.8,"Instagram",8,6,"Single",3,8,"High"
6971,21,"Male","Undergraduate","India",4.4,"WeChat",9.1,7,"Single",2,8,"Low"
326,19,"Female","Undergraduate","Italy",4.8,"Instagram",6.7,9,"Single",3,8,"Moderate"
6360,20,"Female","Undergraduate","Bangladesh",3.3,"Instagram",6.8,8,"In Relationship",3,7,"Moderate"
9562,21,"Male","Graduate","Canada",5.8,"TikTok",8.4,6,"Single",3,7,"Low"
188,21,"Male","Graduate","Yemen",2.8,"TikTok",6.2,7,"Single",3,9,"Low"
4763,20,"Female","Undergraduate","Turkey",3.3,"WhatsApp",6.7,7,"In Relationship",4,8,"High"
7722,22,"Male","Graduate","France",5.9,"Facebook",6.3,6,"Single",2,8,"Moderate"
8735,22,"Male","Graduate","Pakistan",3.6,"LinkedIn",5.8,6,"Single",2,7,"Low"
8366,21,"Male","Graduate","Mexico",5.5,"Instagram",7.7,6,"Single",2,9,"Low"
3073,20,"Female","Undergraduate","Germany",4.3,"Instagram",8.4,8,"Single",3,6,"Moderate"
5771,22,"Male","Graduate","UK",3.9,"Instagram",7.3,6,"Single",2,9,"Low"
9637,19,"Female","Undergraduate","Japan",5.7,"Instagram",7.4,5,"In Relationship",3,4,"High"
130,20,"Female","Undergraduate","Canada",4.2,"Instagram",6.6,6,"Single",5,4,"High"
1837,21,"Male","Graduate","Mexico",4.7,"Instagram",7.3,5,"In Relationship",3,8,"Moderate"
1487,18,"Male","High School","UK",3.8,"Facebook",5.7,5,"In Relationship",3,7,"Low"
6148,21,"Male","Graduate","France",5.4,"Instagram",5.3,7,"In Relationship",4,7,"Moderate"
7669,21,"Male","Graduate","Netherlands",4.8,"Instagram",7.5,5,"In Relationship",3,7,"Moderate"
9932,20,"Female","Undergraduate","Switzerland",5.4,"Instagram",7.3,7,"Single",4,8,"High"
1160,22,"Male","Graduate","Montenegro",4.6,"Instagram",7.2,5,"In Relationship",2,5,"Low"
8166,20,"Female","Undergraduate","Brazil",4.1,"Facebook",6.5,8,"Single",3,7,"Moderate"
884,19,"Female","Undergraduate","Canada",6.4,"WhatsApp",5.5,7,"Single",3,4,"High"
3002,21,"Male","Undergraduate","Nepal",6.4,"KakaoTalk",6.7,7,"Single",2,7,"Moderate"
6722,20,"Female","Undergraduate","Japan",6.8,"VKontakte",5.4,5,"In Relationship",2,7,"High"
8450,23,"Male","Graduate","Spain",3.8,"Facebook",8,4,"In Relationship",2,7,"Moderate"
5151,20,"Female","Undergraduate","France",5.5,"KakaoTalk",4.8,6,"In Relationship",3,4,"High"
9771,20,"Female","Undergraduate","Finland",5.3,"Snapchat",7.2,5,"In Relationship",3,8,"High"
1075,22,"Male","Graduate","South Korea",4.6,"TikTok",7.8,5,"Single",2,7,"Low"
4651,21,"Male","Graduate","Canada",3.8,"TikTok",5.9,8,"In Relationship",2,9,"Low"
4189,21,"Male","Graduate","Mexico",4.5,"Instagram",6.3,7,"In Relationship",4,8,"Low"
8057,23,"Male","Graduate","USA",4.3,"Facebook",6.8,4,"In Relationship",3,7,"Moderate"
9166,20,"Female","Undergraduate","Denmark",5,"LINE",8.3,4,"Single",4,8,"High"
8444,19,"Female","Undergraduate","France",4.4,"Facebook",7.7,7,"Single",1,5,"Low"
7394,22,"Male","Graduate","India",4.6,"Instagram",7.3,8,"Single",3,7,"Low"
315,20,"Female","Undergraduate","Mexico",4.4,"KakaoTalk",7.3,4,"Single",4,7,"High"
142,21,"Male","Graduate","Ireland",4.9,"Instagram",6.6,6,"In Relationship",2,7,"Low"
8823,18,"Male","High School","Nepal",2.6,"WhatsApp",6.2,6,"Single",1,8,"Low"
2867,21,"Male","Graduate","Pakistan",5,"Instagram",6.3,8,"In Relationship",3,7,"Low"
6090,20,"Female","Undergraduate","UK",4.2,"Facebook",6.6,7,"In Relationship",2,8,"Moderate"
42,22,"Male","Graduate","Bosnia",6.1,"Facebook",7.4,5,"Single",3,5,"Moderate"
1042,20,"Male","Undergraduate","Mexico",4.5,"Facebook",5.6,7,"Single",3,6,"Moderate"
8278,21,"Female","Undergraduate","Poland",3.9,"LinkedIn",8.2,6,"In Relationship",4,8,"Moderate"
4915,22,"Male","Graduate","Switzerland",5.7,"Instagram",6.2,8,"In Relationship",3,9,"Moderate"
6797,19,"Male","Undergraduate","Ukraine",3.3,"Instagram",6.9,7,"Single",2,7,"Low"
8844,19,"Female","Undergraduate","Spain",5.8,"VKontakte",6.2,7,"Single",4,4,"High"
5014,22,"Male","Graduate","Canada",5.7,"TikTok",7.4,7,"In Relationship",4,4,"Low"
3993,21,"Male","Undergraduate","Denmark",4.9,"TikTok",8.4,5,"In Relationship",2,7,"High"
7141,19,"Female","Undergraduate","Kazakhstan",7.3,"Instagram",7.4,7,"Single",2,7,"High"
6276,21,"Male","Graduate","Nepal",3.8,"Facebook",6.2,5,"Single",3,7,"Low"
8007,20,"Female","Undergraduate","France",4.8,"Facebook",6.3,5,"In Relationship",4,4,"High"
4740,19,"Female","Undergraduate","India",4.6,"Instagram",5.6,6,"In Relationship",4,5,"High"
1901,19,"Female","Undergraduate","USA",4.4,"Facebook",7.9,5,"In Relationship",3,8,"High"
7032,20,"Female","Undergraduate","Canada",6.1,"Instagram",6.9,6,"Single",3,4,"High"
2618,20,"Female","Undergraduate","India",4.5,"Instagram",7.9,7,"Single",2,6,"Moderate"
8470,23,"Female","Graduate","Italy",6,"Facebook",5.3,6,"In Relationship",2,7,"Moderate"
9129,21,"Female","Undergraduate","Canada",7,"Instagram",7.7,5,"Single",4,7,"High"
4568,19,"Female","Undergraduate","USA",3.8,"TikTok",8.2,6,"In Relationship",4,7,"High"
3832,19,"Female","Undergraduate","Italy",5.9,"TikTok",8.8,5,"Single",3,7,"High"
5339,20,"Female","Undergraduate","Vatican City",4.7,"WhatsApp",8.3,7,"Single",2,5,"Low"
3301,20,"Female","Undergraduate","India",5.1,"WhatsApp",5.7,8,"Single",3,8,"High"
3945,21,"Female","Undergraduate","Maldives",5.3,"Instagram",5.2,6,"Single",3,5,"High"
786,20,"Female","Undergraduate","South Korea",8.5,"TikTok",7.1,6,"Single",2,7,"High"
3187,19,"Female","Undergraduate","USA",5.6,"Instagram",6.5,8,"Single",2,5,"Moderate"
2128,20,"Female","Undergraduate","Tajikistan",5.3,"TikTok",5,5,"Single",4,4,"High"
2058,21,"Female","Graduate","India",6.7,"Instagram",7.2,5,"Single",2,7,"High"
5161,20,"Female","Undergraduate","USA",5,"Instagram",6.8,6,"In Relationship",4,7,"High"
1659,20,"Female","Undergraduate","Bhutan",3.7,"WeChat",8.2,7,"Single",3,4,"Low"
8914,21,"Male","Graduate","Spain",2.6,"WhatsApp",5.8,6,"Single",3,5,"Low"
8547,22,"Male","Graduate","Spain",7,"Instagram",6.2,6,"In Relationship",3,6,"High"
7846,21,"Male","Undergraduate","Qatar",5.5,"Instagram",6.6,5,"In Relationship",3,8,"High"
6257,20,"Female","Undergraduate","Maldives",4.9,"TikTok",5.9,7,"In Relationship",4,8,"High"
6172,21,"Male","Graduate","Italy",6.1,"Instagram",7.5,5,"In Relationship",2,9,"Moderate"
2979,22,"Male","Graduate","India",2.6,"Instagram",5.5,8,"Single",3,7,"Low"
9741,20,"Male","Undergraduate","Pakistan",7.2,"Instagram",8.7,8,"Single",3,5,"High"
3838,22,"Male","Graduate","Bangladesh",4.6,"TikTok",5.5,8,"Single",3,7,"Moderate"
2483,19,"Female","Undergraduate","India",4.2,"Twitter",6.4,7,"In Relationship",3,8,"Moderate"
9854,20,"Female","Undergraduate","Maldives",4.4,"TikTok",5.8,4,"Single",0,7,"Moderate"
3221,20,"Female","Undergraduate","Turkey",5.5,"YouTube",7.1,6,"In Relationship",3,7,"High"
6502,21,"Female","Graduate","Jamaica",4.4,"Facebook",7.3,6,"Single",3,8,"Low"
1913,19,"Female","Undergraduate","Turkey",5.4,"Instagram",5.5,6,"Single",4,6,"High"
4236,22,"Male","Graduate","Turkey",4.6,"TikTok",6.7,5,"Single",3,7,"Moderate"
4619,20,"Female","Undergraduate","Lebanon",4.1,"TikTok",7.8,6,"In Relationship",4,7,"High"
7773,21,"Female","Undergraduate","Pakistan",5.1,"Snapchat",5.5,7,"Single",1,8,"Moderate"
7233,22,"Male","Graduate","Poland",3.4,"Twitter",6.1,6,"Single",2,7,"Low"
4701,19,"Male","Undergraduate","Maldives",5.9,"Facebook",7,5,"Single",4,7,"High"
1727,22,"Male","Graduate","Maldives",7.2,"Instagram",6.3,7,"Single",3,5,"High"
2119,20,"Female","Undergraduate","Germany",4.3,"Instagram",6.4,6,"Single",2,5,"Moderate"
5260,18,"Male","High School","Slovakia",4.8,"TikTok",6.7,8,"Single",2,5,"Low"
4993,22,"Male","Graduate","Russia",4.8,"TikTok",6,7,"In Relationship",3,8,"Moderate"
8383,20,"Female","Undergraduate","Germany",4.8,"Twitter",5.2,6,"In Relationship",4,5,"High"
6131,20,"Female","Undergraduate","Singapore",4.4,"Instagram",5.4,8,"In Relationship",3,5,"High"
7179,20,"Male","Undergraduate","Nepal",3,"Instagram",6.3,7,"Single",1,7,"Low"
2161,23,"Male","Graduate","Bangladesh",6.6,"TikTok",5.5,7,"In Relationship",4,8,"High"
4489,19,"Female","Undergraduate","Trinidad",4.9,"TikTok",6.7,6,"Single",4,7,"High"
3605,22,"Male","Graduate","Monaco",4.5,"TikTok",5.9,7,"In Relationship",2,8,"Low"
4693,20,"Female","Undergraduate","Australia",4,"Facebook",5.5,5,"In Relationship",3,8,"High"
9864,24,"Female","Graduate","South Korea",7.4,"TikTok",7.4,7,"Single",1,8,"Moderate"
5507,19,"Male","Undergraduate","Denmark",1.5,"Instagram",6.1,4,"Single",3,4,"High"
8978,22,"Male","Graduate","Russia",5.3,"Instagram",7.8,8,"In Relationship",4,7,"Low"
275,19,"Female","Undergraduate","Sri Lanka",4.5,"Facebook",7,8,"In Relationship",5,4,"High"
9190,19,"Male","Undergraduate","USA",5.6,"LinkedIn",6.7,5,"In Relationship",5,7,"High"
678,21,"Male","Graduate","USA",6.9,"Facebook",7.2,7,"Complicated",1,7,"Moderate"
6389,19,"Female","Undergraduate","UK",4.9,"WhatsApp",5.8,7,"In Relationship",3,7,"High"
6321,23,"Male","Graduate","Germany",3.7,"Twitter",6.4,6,"Single",3,9,"Low"
6601,20,"Male","Undergraduate","Brazil",3.4,"Instagram",6.6,7,"In Relationship",3,6,"Moderate"
9525,22,"Male","Graduate","India",4.6,"LinkedIn",7.5,6,"In Relationship",3,8,"Low"
1845,19,"Male","Undergraduate","Nepal",4.5,"Instagram",5.8,6,"Single",4,7,"High"
2608,21,"Male","Graduate","South Korea",4.6,"TikTok",6.2,8,"In Relationship",2,8,"Low"
4844,22,"Male","Graduate","Switzerland",6.7,"TikTok",9.1,7,"In Relationship",4,4,"Moderate"
8897,21,"Male","Undergraduate","Netherlands",4.3,"WhatsApp",8,6,"Single",4,4,"Moderate"
7210,20,"Female","Undergraduate","Spain",5.1,"Instagram",5.7,7,"Complicated",2,6,"High"
6434,19,"Female","Undergraduate","Nepal",5.7,"TikTok",5.5,5,"Single",4,7,"High"
7469,24,"Male","Graduate","Italy",8.1,"KakaoTalk",5,8,"Single",2,3,"High"
8156,22,"Male","Graduate","Ireland",4.4,"Instagram",7.7,6,"In Relationship",2,9,"Low"
3392,23,"Male","Graduate","Egypt",4.8,"Snapchat",8.7,8,"Single",4,7,"Low"
8774,21,"Male","Graduate","Australia",3,"LINE",5.2,5,"In Relationship",4,5,"Moderate"
8616,20,"Female","Undergraduate","Turkey",3.9,"Facebook",7.3,5,"Single",2,5,"Moderate"
6867,21,"Male","Graduate","Sri Lanka",3.6,"Instagram",6.1,7,"Single",2,8,"Low"
9338,21,"Male","Graduate","Russia",3.5,"WeChat",5.2,7,"Single",3,7,"Low"
7779,21,"Male","Graduate","Pakistan",3.6,"TikTok",8.6,5,"Single",2,9,"Low"
2694,22,"Male","Graduate","France",4.7,"Instagram",6.6,7,"Single",4,5,"Low"
7965,21,"Male","Graduate","UAE",4.7,"Instagram",6.1,5,"Single",3,6,"Moderate"
9037,19,"Male","Undergraduate","Moldova",6.7,"Instagram",7.7,5,"In Relationship",2,7,"High"
5455,21,"Male","Graduate","Sri Lanka",3.5,"Instagram",7.8,8,"Single",4,6,"Low"
9438,21,"Male","Undergraduate","South Korea",5,"Facebook",8,4,"Single",3,8,"High"
7970,19,"Male","Undergraduate","Switzerland",4.6,"Instagram",5.7,6,"Single",1,7,"Moderate"
2140,20,"Female","Undergraduate","San Marino",4.5,"TikTok",5,7,"In Relationship",2,5,"High"
7961,22,"Male","Graduate","Germany",6.4,"Facebook",7.2,7,"In Relationship",3,5,"Low"
1868,20,"Female","Undergraduate","Maldives",5.3,"Instagram",6.6,7,"Single",2,8,"Moderate"
6647,24,"Male","Graduate","Italy",4.9,"KakaoTalk",8.5,6,"Single",2,8,"Low"
9117,19,"Female","Undergraduate","Canada",6.6,"TikTok",7.4,6,"In Relationship",4,4,"High"
7716,21,"Female","Undergraduate","Ireland",6.1,"Facebook",6.4,8,"In Relationship",4,8,"High"
969,21,"Male","Graduate","Ireland",4.8,"TikTok",6.3,6,"Complicated",4,8,"Low"
3600,22,"Male","Graduate","Spain",3.6,"Twitter",6.6,8,"Single",4,8,"Low"
4061,22,"Male","Graduate","UK",5.8,"TikTok",7.2,6,"Single",3,5,"Low"
4770,20,"Male","Undergraduate","Maldives",3.9,"Twitter",5.2,6,"In Relationship",3,7,"High"
2938,19,"Male","Undergraduate","Pakistan",4.7,"Facebook",7.7,8,"Single",3,6,"Moderate"
877,19,"Female","Undergraduate","France",2.6,"WeChat",5.8,6,"Single",2,8,"Moderate"
5248,21,"Male","Graduate","Denmark",5.3,"Instagram",6.6,5,"In Relationship",2,4,"Moderate"
292,20,"Male","Undergraduate","Germany",2.3,"TikTok",8,6,"Complicated",1,5,"Low"
8467,22,"Male","Graduate","Bosnia",5.5,"TikTok",7.4,8,"Single",1,7,"Low"
8596,18,"Male","High School","Russia",6.6,"TikTok",8.1,6,"In Relationship",2,8,"Moderate"
4475,21,"Male","Graduate","Switzerland",4,"WeChat",7.8,4,"Complicated",4,4,"Moderate"
1939,19,"Female","Undergraduate","Brazil",4.3,"Instagram",7,4,"In Relationship",3,4,"High"
4411,20,"Female","Undergraduate","India",4.7,"KakaoTalk",7,7,"Single",3,5,"Moderate"
150,22,"Male","Graduate","Bosnia",4,"Instagram",5.9,7,"Single",4,7,"Low"
8155,19,"Female","High School","Venezuela",5,"Instagram",8.4,6,"Single",1,9,"Low"
8520,19,"Male","Undergraduate","Kazakhstan",3.8,"WhatsApp",6.6,6,"In Relationship",2,5,"Moderate"
8521,21,"Male","Graduate","Singapore",5.6,"Instagram",6.1,6,"Single",2,9,"Moderate"
